Time,DV,YDESC,CL_Drug,DOSEGROUP,CL,Drug,YTYPE,ID,mdv,TIME_UNIT,UNIT
0,0,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,1,h,ng/mL
3,2.41962,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
6,6.30771,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
9,8.14968,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
12,12.58062,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
15,18.20628,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
18,23.04784,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
21,28.6735,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
24,34.06254,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
27,37.98311,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
30,42.37925,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
33,45.71985,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
36,47.90748,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
39,52.06468,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
42,55.53983,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
45,58.27031,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
48,60.89408,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
51,63.31833,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
54,64.71721,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
57,66.04417,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
60,68.56818,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
63,69.89746,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
66,71.39609,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
69,73.24038,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
72,75.96622,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
77,79.16995,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
81,82.06978,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
85,83.77488,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
89,85.41038,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
93,88.44708,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
97,91.88976,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
101,94.682875,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
105,96.865866,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
109,97.037535,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
113,98.366817,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
117,98.98158,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
121,98.946782,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
125,99.083654,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
129,99.15093,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
133,99.253004,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
137,99.220526,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
141,99.49427,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
145,99.730896,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
149,99.561546,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
153,99.730896,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
157,99.83297,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
161,99.865448,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
165,99.900246,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
169,99.900246,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
173,99.865448,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
177,99.900246,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
181,99.865448,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
185,99.932724,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
189,99.897926,Cells,HighExprHighAffinity,5000,HighExpr,HighAffinity,6,6,0,h,ng/mL
0,0,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,1,h,ng/mL
3,1.81983,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
6,2.466635,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
9,8.637835,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
12,13.755495,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
15,20.887865,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
18,25.741535,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
21,31.39592,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
24,35.10148,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
27,40.06893,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
30,43.75046,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
33,47.56926,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
36,50.04088,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
39,52.231485,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
42,53.042325,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
45,56.209885,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
48,58.84891,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
51,61.21154,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
54,62.46358,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
57,64.27242,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
60,65.131365,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
63,66.81396,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
66,68.306855,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
69,70.83967,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
72,72.837215,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
77,73.8017,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
81,75.842195,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
85,77.61889,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
89,81.90155,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
93,84.32558,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
97,89.074376,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
101,91.167841,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
105,94.4827645,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
109,96.038694,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
113,96.9327055,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
117,97.539011,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
121,98.0296465,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
125,98.273249,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
129,98.873139,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
133,99.0132985,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
137,99.114796,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
141,99.275041,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
145,99.3351105,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
149,99.4529555,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
153,99.3369895,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
157,99.4275595,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
161,99.5995845,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
165,99.6537645,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
169,99.652792,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
173,99.7556545,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
177,99.762517,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
181,99.808862,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
185,99.716063,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
189,99.801136,Cells,HighExprHighAffinity,500,HighExpr,HighAffinity,6,5,0,h,ng/mL
0,0,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,1,h,ng/mL
3,2.53646,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
6,0.9094866667,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
9,2.78761,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
12,5.76202,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
15,11.723146667,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
18,16.415,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
21,21.74238,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
24,23.579303333,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
27,27.676353333,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
30,29.62364,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
33,33.107486667,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
36,35.658003333,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
39,37.48979,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
42,39.59813,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
45,39.189093333,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
48,42.80078,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
51,43.088326667,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
54,43.697296667,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
57,43.84948,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
60,46.75572,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
63,47.675723333,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
66,47.827006667,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
69,50.440793333,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
72,53.710493333,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
77,56.48764,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
81,57.751863333,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
85,57.82918,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
89,59.848523333,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
93,60.553806667,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
97,65.552486667,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
101,66.201233333,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
105,68.673873333,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
109,68.897613333,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
113,72.371493333,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
117,73.35796,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
121,75.554316667,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
125,77.30098,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
129,79.873307333,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
133,83.137154,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
137,84.142491333,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
141,85.432441667,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
145,86.604555,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
149,87.909091,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
153,88.963449,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
157,90.313291,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
161,91.585273,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
165,92.610702667,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
169,93.026512333,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
173,93.365458333,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
177,93.765384,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
181,94.105851667,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
185,94.269534667,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
189,94.93937,Cells,HighExprHighAffinity,50,HighExpr,HighAffinity,6,4,0,h,ng/mL
0,0,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,1,h,ng/mL
3,0,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,1,h,ng/mL
6,0,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,1,h,ng/mL
9,0,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,1,h,ng/mL
12,0,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,1,h,ng/mL
15,1.15571,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,0,h,ng/mL
18,8.59263,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,0,h,ng/mL
21,10.8049,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,0,h,ng/mL
24,15.83122,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,0,h,ng/mL
27,19.34965,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,0,h,ng/mL
30,24.02038,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,0,h,ng/mL
33,28.49279,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,0,h,ng/mL
36,33.21822,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,0,h,ng/mL
39,34.27477,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,0,h,ng/mL
42,39.34897,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,0,h,ng/mL
45,39.04807,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,0,h,ng/mL
48,41.15777,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,0,h,ng/mL
51,43.06572,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,0,h,ng/mL
54,43.92054,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,0,h,ng/mL
57,43.7188,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,0,h,ng/mL
60,46.58415,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,0,h,ng/mL
63,43.97524,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,0,h,ng/mL
66,39.80373,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,0,h,ng/mL
69,37.03412,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,0,h,ng/mL
72,39.34897,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,0,h,ng/mL
77,33.46782,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,0,h,ng/mL
81,27.93886,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,0,h,ng/mL
85,19.99932,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,0,h,ng/mL
89,17.53402,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,0,h,ng/mL
93,13.91985,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,0,h,ng/mL
97,0.5505,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,0,h,ng/mL
101,0,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,1,h,ng/mL
105,0,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,1,h,ng/mL
109,0,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,1,h,ng/mL
113,0,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,1,h,ng/mL
117,0,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,1,h,ng/mL
121,0,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,1,h,ng/mL
125,0,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,1,h,ng/mL
129,0,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,1,h,ng/mL
133,0,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,1,h,ng/mL
137,0,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,1,h,ng/mL
141,0,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,1,h,ng/mL
145,0,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,1,h,ng/mL
149,0,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,1,h,ng/mL
153,0,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,1,h,ng/mL
157,0,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,1,h,ng/mL
161,0,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,1,h,ng/mL
165,0,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,1,h,ng/mL
169,0,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,1,h,ng/mL
173,0,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,1,h,ng/mL
177,0,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,1,h,ng/mL
181,0,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,1,h,ng/mL
185,0,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,1,h,ng/mL
189,0,Cells,HighExprHighAffinity,5,HighExpr,HighAffinity,6,3,1,h,ng/mL
0,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
3,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
6,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
9,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
12,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
15,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
18,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
21,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
24,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
27,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
30,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
33,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
36,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
39,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
42,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
45,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
48,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
51,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
54,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
57,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
60,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
63,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
66,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
69,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
72,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
77,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
81,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
85,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
89,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
93,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
97,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
101,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
105,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
109,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
113,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
117,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
121,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
125,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
129,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
133,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
137,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
141,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
145,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
149,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
153,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
157,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
161,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
165,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
169,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
173,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
177,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
181,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
185,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
189,0,Cells,HighExprHighAffinity,0.5,HighExpr,HighAffinity,6,2,1,h,ng/mL
0,0,Cells,HighExprHighAffinity,0,HighExpr,HighAffinity,6,1,1,h,ng/mL
3,0.47227,Cells,HighExprHighAffinity,0,HighExpr,HighAffinity,6,1,0,h,ng/mL
6,0,Cells,HighExprHighAffinity,0,HighExpr,HighAffinity,6,1,1,h,ng/mL
9,0,Cells,HighExprHighAffinity,0,HighExpr,HighAffinity,6,1,1,h,ng/mL
