TIME,DV,YDESC,SUBJECT_GROUP,CL,COMPOUND,YTYPE,ID,mdv,TIME_UNIT,UNIT,AMT,STUDYID
44,0,TNFa,HighExprLowAffinity,HighExpr,LowAffinity,5,13,1,h,ng/mL,.,.
68,12.02619,TNFa,HighExprLowAffinity,HighExpr,LowAffinity,5,13,0,h,ng/mL,.,.
94,36.97107,TNFa,HighExprLowAffinity,HighExpr,LowAffinity,5,13,0,h,ng/mL,.,.
18,0,TNFa,HighExprLowAffinity,HighExpr,LowAffinity,5,14,1,h,ng/mL,.,.
44,38.55579667,TNFa,HighExprLowAffinity,HighExpr,LowAffinity,5,14,0,h,ng/mL,.,.
68,117.67384,TNFa,HighExprLowAffinity,HighExpr,LowAffinity,5,14,0,h,ng/mL,.,.
94,129.2418767,TNFa,HighExprLowAffinity,HighExpr,LowAffinity,5,14,0,h,ng/mL,.,.
18,0,TNFa,HighExprLowAffinity,HighExpr,LowAffinity,5,15,1,h,ng/mL,.,.
44,69.43160333,TNFa,HighExprLowAffinity,HighExpr,LowAffinity,5,15,0,h,ng/mL,.,.
68,238.381,TNFa,HighExprLowAffinity,HighExpr,LowAffinity,5,15,0,h,ng/mL,.,.
94,451.9058,TNFa,HighExprLowAffinity,HighExpr,LowAffinity,5,15,0,h,ng/mL,.,.
18,0,TNFa,HighExprLowAffinity,HighExpr,LowAffinity,5,16,1,h,ng/mL,.,.
44,76.12537333,TNFa,HighExprLowAffinity,HighExpr,LowAffinity,5,16,0,h,ng/mL,.,.
68,310.2920667,TNFa,HighExprLowAffinity,HighExpr,LowAffinity,5,16,0,h,ng/mL,.,.
94,745.1658,TNFa,HighExprLowAffinity,HighExpr,LowAffinity,5,16,0,h,ng/mL,.,.
18,0,IFNg,LowExprHighAffinity,LowExpr,HighAffinity,4,20,1,h,ng/mL,.,.
44,0,IFNg,LowExprHighAffinity,LowExpr,HighAffinity,4,20,1,h,ng/mL,.,.
68,0,IFNg,LowExprHighAffinity,LowExpr,HighAffinity,4,20,1,h,ng/mL,.,.
94,0,IFNg,LowExprHighAffinity,LowExpr,HighAffinity,4,20,1,h,ng/mL,.,.
18,0,IFNg,LowExprHighAffinity,LowExpr,HighAffinity,4,21,1,h,ng/mL,.,.
44,0,IFNg,LowExprHighAffinity,LowExpr,HighAffinity,4,21,1,h,ng/mL,.,.
68,0,IFNg,LowExprHighAffinity,LowExpr,HighAffinity,4,21,1,h,ng/mL,.,.
94,0,IFNg,LowExprHighAffinity,LowExpr,HighAffinity,4,21,1,h,ng/mL,.,.
18,0,IFNg,LowExprHighAffinity,LowExpr,HighAffinity,4,22,1,h,ng/mL,.,.
44,0,IFNg,LowExprHighAffinity,LowExpr,HighAffinity,4,22,1,h,ng/mL,.,.
68,0,IFNg,LowExprHighAffinity,LowExpr,HighAffinity,4,22,1,h,ng/mL,.,.
94,0,IFNg,LowExprHighAffinity,LowExpr,HighAffinity,4,22,1,h,ng/mL,.,.
18,0,IFNg,LowExprHighAffinity,LowExpr,HighAffinity,4,23,1,h,ng/mL,.,.
44,0,IFNg,LowExprHighAffinity,LowExpr,HighAffinity,4,23,1,h,ng/mL,.,.
68,0,IFNg,LowExprHighAffinity,LowExpr,HighAffinity,4,23,1,h,ng/mL,.,.
94,0,IFNg,LowExprHighAffinity,LowExpr,HighAffinity,4,23,1,h,ng/mL,.,.
18,0,IFNg,LowExprHighAffinity,LowExpr,HighAffinity,4,24,1,h,ng/mL,.,.
44,0,IFNg,LowExprHighAffinity,LowExpr,HighAffinity,4,24,1,h,ng/mL,.,.
68,0,IFNg,LowExprHighAffinity,LowExpr,HighAffinity,4,24,1,h,ng/mL,.,.
94,0,IFNg,LowExprHighAffinity,LowExpr,HighAffinity,4,24,1,h,ng/mL,.,.
18,0,IFNg,LowExprHighAffinity,LowExpr,HighAffinity,4,25,1,h,ng/mL,.,.
44,0,IFNg,LowExprHighAffinity,LowExpr,HighAffinity,4,25,1,h,ng/mL,.,.
68,0,IFNg,LowExprHighAffinity,LowExpr,HighAffinity,4,25,1,h,ng/mL,.,.
94,0,IFNg,LowExprHighAffinity,LowExpr,HighAffinity,4,25,1,h,ng/mL,.,.
18,0,IFNg,LowExprHighAffinity,LowExpr,HighAffinity,4,26,1,h,ng/mL,.,.
44,0,IFNg,LowExprHighAffinity,LowExpr,HighAffinity,4,26,1,h,ng/mL,.,.
68,0,IFNg,LowExprHighAffinity,LowExpr,HighAffinity,4,26,1,h,ng/mL,.,.
94,0,IFNg,LowExprHighAffinity,LowExpr,HighAffinity,4,26,1,h,ng/mL,.,.
18,0,IL6,LowExprHighAffinity,LowExpr,HighAffinity,3,20,1,h,ng/mL,.,.
44,0,IL6,LowExprHighAffinity,LowExpr,HighAffinity,3,20,1,h,ng/mL,.,.
68,0,IL6,LowExprHighAffinity,LowExpr,HighAffinity,3,20,1,h,ng/mL,.,.
94,0,IL6,LowExprHighAffinity,LowExpr,HighAffinity,3,20,1,h,ng/mL,.,.
18,0,IL6,LowExprHighAffinity,LowExpr,HighAffinity,3,21,1,h,ng/mL,.,.
44,0,IL6,LowExprHighAffinity,LowExpr,HighAffinity,3,21,1,h,ng/mL,.,.
68,0,IL6,LowExprHighAffinity,LowExpr,HighAffinity,3,21,1,h,ng/mL,.,.
94,0,IL6,LowExprHighAffinity,LowExpr,HighAffinity,3,21,1,h,ng/mL,.,.
18,0,IL6,LowExprHighAffinity,LowExpr,HighAffinity,3,22,1,h,ng/mL,.,.
44,0,IL6,LowExprHighAffinity,LowExpr,HighAffinity,3,22,1,h,ng/mL,.,.
68,0,IL6,LowExprHighAffinity,LowExpr,HighAffinity,3,22,1,h,ng/mL,.,.
94,0,IL6,LowExprHighAffinity,LowExpr,HighAffinity,3,22,1,h,ng/mL,.,.
18,0,IL6,LowExprHighAffinity,LowExpr,HighAffinity,3,23,1,h,ng/mL,.,.
44,0,IL6,LowExprHighAffinity,LowExpr,HighAffinity,3,23,1,h,ng/mL,.,.
68,0,IL6,LowExprHighAffinity,LowExpr,HighAffinity,3,23,1,h,ng/mL,.,.
94,0,IL6,LowExprHighAffinity,LowExpr,HighAffinity,3,23,1,h,ng/mL,.,.
18,0,IL6,LowExprHighAffinity,LowExpr,HighAffinity,3,24,1,h,ng/mL,.,.
44,7.44425,IL6,LowExprHighAffinity,LowExpr,HighAffinity,3,24,0,h,ng/mL,.,.
68,24.63772333,IL6,LowExprHighAffinity,LowExpr,HighAffinity,3,24,0,h,ng/mL,.,.
94,1.338183333,IL6,LowExprHighAffinity,LowExpr,HighAffinity,3,24,0,h,ng/mL,.,.
18,0,IL6,LowExprHighAffinity,LowExpr,HighAffinity,3,25,1,h,ng/mL,.,.
44,14.63313467,IL6,LowExprHighAffinity,LowExpr,HighAffinity,3,25,0,h,ng/mL,.,.
68,61.5549,IL6,LowExprHighAffinity,LowExpr,HighAffinity,3,25,0,h,ng/mL,.,.
94,5.62813,IL6,LowExprHighAffinity,LowExpr,HighAffinity,3,25,0,h,ng/mL,.,.
18,0,IL6,LowExprHighAffinity,LowExpr,HighAffinity,3,26,1,h,ng/mL,.,.
44,0,IL6,LowExprHighAffinity,LowExpr,HighAffinity,3,26,1,h,ng/mL,.,.
68,22.11885333,IL6,LowExprHighAffinity,LowExpr,HighAffinity,3,26,0,h,ng/mL,.,.
94,0.787178667,IL6,LowExprHighAffinity,LowExpr,HighAffinity,3,26,0,h,ng/mL,.,.
18,0,IL10,LowExprHighAffinity,LowExpr,HighAffinity,2,20,1,h,ng/mL,.,.
44,0,IL10,LowExprHighAffinity,LowExpr,HighAffinity,2,20,1,h,ng/mL,.,.
68,0,IL10,LowExprHighAffinity,LowExpr,HighAffinity,2,20,1,h,ng/mL,.,.
94,0,IL10,LowExprHighAffinity,LowExpr,HighAffinity,2,20,1,h,ng/mL,.,.
18,0,IL10,LowExprHighAffinity,LowExpr,HighAffinity,2,21,1,h,ng/mL,.,.
44,0,IL10,LowExprHighAffinity,LowExpr,HighAffinity,2,21,1,h,ng/mL,.,.
68,0,IL10,LowExprHighAffinity,LowExpr,HighAffinity,2,21,1,h,ng/mL,.,.
94,0,IL10,LowExprHighAffinity,LowExpr,HighAffinity,2,21,1,h,ng/mL,.,.
18,0,IL10,LowExprHighAffinity,LowExpr,HighAffinity,2,22,1,h,ng/mL,.,.
44,0,IL10,LowExprHighAffinity,LowExpr,HighAffinity,2,22,1,h,ng/mL,.,.
68,0,IL10,LowExprHighAffinity,LowExpr,HighAffinity,2,22,1,h,ng/mL,.,.
94,5.647417333,IL10,LowExprHighAffinity,LowExpr,HighAffinity,2,22,0,h,ng/mL,.,.
18,0,IL10,LowExprHighAffinity,LowExpr,HighAffinity,2,23,1,h,ng/mL,.,.
44,0,IL10,LowExprHighAffinity,LowExpr,HighAffinity,2,23,1,h,ng/mL,.,.
68,2.801773333,IL10,LowExprHighAffinity,LowExpr,HighAffinity,2,23,0,h,ng/mL,.,.
94,145.79573,IL10,LowExprHighAffinity,LowExpr,HighAffinity,2,23,0,h,ng/mL,.,.
18,0,IL10,LowExprHighAffinity,LowExpr,HighAffinity,2,24,1,h,ng/mL,.,.
44,0,IL10,LowExprHighAffinity,LowExpr,HighAffinity,2,24,1,h,ng/mL,.,.
68,32.99411833,IL10,LowExprHighAffinity,LowExpr,HighAffinity,2,24,0,h,ng/mL,.,.
94,75.42276667,IL10,LowExprHighAffinity,LowExpr,HighAffinity,2,24,0,h,ng/mL,.,.
18,0,IL10,LowExprHighAffinity,LowExpr,HighAffinity,2,25,1,h,ng/mL,.,.
44,0,IL10,LowExprHighAffinity,LowExpr,HighAffinity,2,25,1,h,ng/mL,.,.
68,58.20656333,IL10,LowExprHighAffinity,LowExpr,HighAffinity,2,25,0,h,ng/mL,.,.
94,76.87404667,IL10,LowExprHighAffinity,LowExpr,HighAffinity,2,25,0,h,ng/mL,.,.
18,0,IL10,LowExprHighAffinity,LowExpr,HighAffinity,2,26,1,h,ng/mL,.,.
44,0,IL10,LowExprHighAffinity,LowExpr,HighAffinity,2,26,1,h,ng/mL,.,.
68,15.63565,IL10,LowExprHighAffinity,LowExpr,HighAffinity,2,26,0,h,ng/mL,.,.
94,128.0388333,IL10,LowExprHighAffinity,LowExpr,HighAffinity,2,26,0,h,ng/mL,.,.
18,0,IL2,LowExprHighAffinity,LowExpr,HighAffinity,1,20,1,h,ng/mL,.,.
44,0,IL2,LowExprHighAffinity,LowExpr,HighAffinity,1,20,1,h,ng/mL,.,.
68,0.925266667,IL2,LowExprHighAffinity,LowExpr,HighAffinity,1,20,0,h,ng/mL,.,.
94,1.443859333,IL2,LowExprHighAffinity,LowExpr,HighAffinity,1,20,0,h,ng/mL,.,.
18,0,IL2,LowExprHighAffinity,LowExpr,HighAffinity,1,21,1,h,ng/mL,.,.
44,0,IL2,LowExprHighAffinity,LowExpr,HighAffinity,1,21,1,h,ng/mL,.,.
68,0.842292,IL2,LowExprHighAffinity,LowExpr,HighAffinity,1,21,0,h,ng/mL,.,.
94,1.174191333,IL2,LowExprHighAffinity,LowExpr,HighAffinity,1,21,0,h,ng/mL,.,.
18,0,IL2,LowExprHighAffinity,LowExpr,HighAffinity,1,22,1,h,ng/mL,.,.
44,0,IL2,LowExprHighAffinity,LowExpr,HighAffinity,1,22,1,h,ng/mL,.,.
68,1.734271667,IL2,LowExprHighAffinity,LowExpr,HighAffinity,1,22,0,h,ng/mL,.,.
94,0.883779333,IL2,LowExprHighAffinity,LowExpr,HighAffinity,1,22,0,h,ng/mL,.,.
18,0,IL2,LowExprHighAffinity,LowExpr,HighAffinity,1,23,1,h,ng/mL,.,.
44,0,IL2,LowExprHighAffinity,LowExpr,HighAffinity,1,23,1,h,ng/mL,.,.
68,1.464603333,IL2,LowExprHighAffinity,LowExpr,HighAffinity,1,23,0,h,ng/mL,.,.
94,1.194935,IL2,LowExprHighAffinity,LowExpr,HighAffinity,1,23,0,h,ng/mL,.,.
18,0,IL2,LowExprHighAffinity,LowExpr,HighAffinity,1,24,1,h,ng/mL,.,.
44,0,IL2,LowExprHighAffinity,LowExpr,HighAffinity,1,24,1,h,ng/mL,.,.
68,13.66190867,IL2,LowExprHighAffinity,LowExpr,HighAffinity,1,24,0,h,ng/mL,.,.
94,17.644704,IL2,LowExprHighAffinity,LowExpr,HighAffinity,1,24,0,h,ng/mL,.,.
18,0,IL2,LowExprHighAffinity,LowExpr,HighAffinity,1,25,1,h,ng/mL,.,.
44,0,IL2,LowExprHighAffinity,LowExpr,HighAffinity,1,25,1,h,ng/mL,.,.
68,1.277910333,IL2,LowExprHighAffinity,LowExpr,HighAffinity,1,25,0,h,ng/mL,.,.
94,0.821548,IL2,LowExprHighAffinity,LowExpr,HighAffinity,1,25,0,h,ng/mL,.,.
18,0,IL2,LowExprHighAffinity,LowExpr,HighAffinity,1,26,1,h,ng/mL,.,.
44,0,IL2,LowExprHighAffinity,LowExpr,HighAffinity,1,26,1,h,ng/mL,.,.
68,1.464603333,IL2,LowExprHighAffinity,LowExpr,HighAffinity,1,26,0,h,ng/mL,.,.
94,0.966754,IL2,LowExprHighAffinity,LowExpr,HighAffinity,1,26,0,h,ng/mL,.,.
18,0,TNFa,LowExprHighAffinity,LowExpr,HighAffinity,5,20,1,h,ng/mL,.,.
44,0,TNFa,LowExprHighAffinity,LowExpr,HighAffinity,5,20,1,h,ng/mL,.,.
68,0,TNFa,LowExprHighAffinity,LowExpr,HighAffinity,5,20,1,h,ng/mL,.,.
94,0,TNFa,LowExprHighAffinity,LowExpr,HighAffinity,5,20,1,h,ng/mL,.,.
18,0,TNFa,LowExprHighAffinity,LowExpr,HighAffinity,5,21,1,h,ng/mL,.,.
44,0,TNFa,LowExprHighAffinity,LowExpr,HighAffinity,5,21,1,h,ng/mL,.,.
68,0,TNFa,LowExprHighAffinity,LowExpr,HighAffinity,5,21,1,h,ng/mL,.,.
94,0,TNFa,LowExprHighAffinity,LowExpr,HighAffinity,5,21,1,h,ng/mL,.,.
18,0,TNFa,LowExprHighAffinity,LowExpr,HighAffinity,5,22,1,h,ng/mL,.,.
44,0,TNFa,LowExprHighAffinity,LowExpr,HighAffinity,5,22,1,h,ng/mL,.,.
68,0,TNFa,LowExprHighAffinity,LowExpr,HighAffinity,5,22,1,h,ng/mL,.,.
94,0,TNFa,LowExprHighAffinity,LowExpr,HighAffinity,5,22,1,h,ng/mL,.,.
18,0,TNFa,LowExprHighAffinity,LowExpr,HighAffinity,5,23,1,h,ng/mL,.,.
44,0,TNFa,LowExprHighAffinity,LowExpr,HighAffinity,5,23,1,h,ng/mL,.,.
68,0,TNFa,LowExprHighAffinity,LowExpr,HighAffinity,5,23,1,h,ng/mL,.,.
94,0,TNFa,LowExprHighAffinity,LowExpr,HighAffinity,5,23,1,h,ng/mL,.,.
18,0,TNFa,LowExprHighAffinity,LowExpr,HighAffinity,5,24,1,h,ng/mL,.,.
44,0,TNFa,LowExprHighAffinity,LowExpr,HighAffinity,5,24,1,h,ng/mL,.,.
68,0,TNFa,LowExprHighAffinity,LowExpr,HighAffinity,5,24,1,h,ng/mL,.,.
94,0,TNFa,LowExprHighAffinity,LowExpr,HighAffinity,5,24,1,h,ng/mL,.,.
18,0,TNFa,LowExprHighAffinity,LowExpr,HighAffinity,5,25,1,h,ng/mL,.,.
44,0,TNFa,LowExprHighAffinity,LowExpr,HighAffinity,5,25,1,h,ng/mL,.,.
68,0,TNFa,LowExprHighAffinity,LowExpr,HighAffinity,5,25,1,h,ng/mL,.,.
94,0,TNFa,LowExprHighAffinity,LowExpr,HighAffinity,5,25,1,h,ng/mL,.,.
18,0,TNFa,LowExprHighAffinity,LowExpr,HighAffinity,5,26,1,h,ng/mL,.,.
44,0,TNFa,LowExprHighAffinity,LowExpr,HighAffinity,5,26,1,h,ng/mL,.,.
68,0,TNFa,LowExprHighAffinity,LowExpr,HighAffinity,5,26,1,h,ng/mL,.,.
94,0,TNFa,LowExprHighAffinity,LowExpr,HighAffinity,5,26,1,h,ng/mL,.,.
18,0,IFNg,LowExprLowAffinity,LowExpr,LowAffinity,4,30,1,h,ng/mL,.,.
44,0,IFNg,LowExprLowAffinity,LowExpr,LowAffinity,4,30,1,h,ng/mL,.,.
68,0,IFNg,LowExprLowAffinity,LowExpr,LowAffinity,4,30,1,h,ng/mL,.,.
94,0,IFNg,LowExprLowAffinity,LowExpr,LowAffinity,4,30,1,h,ng/mL,.,.
18,0,IFNg,LowExprLowAffinity,LowExpr,LowAffinity,4,31,1,h,ng/mL,.,.
44,0,IFNg,LowExprLowAffinity,LowExpr,LowAffinity,4,31,1,h,ng/mL,.,.
68,0,IFNg,LowExprLowAffinity,LowExpr,LowAffinity,4,31,1,h,ng/mL,.,.
94,0,IFNg,LowExprLowAffinity,LowExpr,LowAffinity,4,31,1,h,ng/mL,.,.
18,0,IFNg,LowExprLowAffinity,LowExpr,LowAffinity,4,32,1,h,ng/mL,.,.
44,0,IFNg,LowExprLowAffinity,LowExpr,LowAffinity,4,32,1,h,ng/mL,.,.
68,0,IFNg,LowExprLowAffinity,LowExpr,LowAffinity,4,32,1,h,ng/mL,.,.
94,0,IFNg,LowExprLowAffinity,LowExpr,LowAffinity,4,32,1,h,ng/mL,.,.
18,0,IFNg,LowExprLowAffinity,LowExpr,LowAffinity,4,33,1,h,ng/mL,.,.
44,0,IFNg,LowExprLowAffinity,LowExpr,LowAffinity,4,33,1,h,ng/mL,.,.
68,0,IFNg,LowExprLowAffinity,LowExpr,LowAffinity,4,33,1,h,ng/mL,.,.
94,0,IFNg,LowExprLowAffinity,LowExpr,LowAffinity,4,33,1,h,ng/mL,.,.
18,0,IFNg,LowExprLowAffinity,LowExpr,LowAffinity,4,34,1,h,ng/mL,.,.
44,0,IFNg,LowExprLowAffinity,LowExpr,LowAffinity,4,34,1,h,ng/mL,.,.
68,0,IFNg,LowExprLowAffinity,LowExpr,LowAffinity,4,34,1,h,ng/mL,.,.
94,0,IFNg,LowExprLowAffinity,LowExpr,LowAffinity,4,34,1,h,ng/mL,.,.
18,0,IFNg,LowExprLowAffinity,LowExpr,LowAffinity,4,35,1,h,ng/mL,.,.
44,0,IFNg,LowExprLowAffinity,LowExpr,LowAffinity,4,35,1,h,ng/mL,.,.
68,0,IFNg,LowExprLowAffinity,LowExpr,LowAffinity,4,35,1,h,ng/mL,.,.
94,0,IFNg,LowExprLowAffinity,LowExpr,LowAffinity,4,35,1,h,ng/mL,.,.
18,0,IFNg,LowExprLowAffinity,LowExpr,LowAffinity,4,36,1,h,ng/mL,.,.
44,0,IFNg,LowExprLowAffinity,LowExpr,LowAffinity,4,36,1,h,ng/mL,.,.
68,0,IFNg,LowExprLowAffinity,LowExpr,LowAffinity,4,36,1,h,ng/mL,.,.
94,0,IFNg,LowExprLowAffinity,LowExpr,LowAffinity,4,36,1,h,ng/mL,.,.
18,0,TNFa,LowExprLowAffinity,LowExpr,LowAffinity,5,30,1,h,ng/mL,.,.
44,0,TNFa,LowExprLowAffinity,LowExpr,LowAffinity,5,30,1,h,ng/mL,.,.
68,0,TNFa,LowExprLowAffinity,LowExpr,LowAffinity,5,30,1,h,ng/mL,.,.
94,0,TNFa,LowExprLowAffinity,LowExpr,LowAffinity,5,30,1,h,ng/mL,.,.
18,0,TNFa,LowExprLowAffinity,LowExpr,LowAffinity,5,31,1,h,ng/mL,.,.
44,0,TNFa,LowExprLowAffinity,LowExpr,LowAffinity,5,31,1,h,ng/mL,.,.
68,0,TNFa,LowExprLowAffinity,LowExpr,LowAffinity,5,31,1,h,ng/mL,.,.
94,0,TNFa,LowExprLowAffinity,LowExpr,LowAffinity,5,31,1,h,ng/mL,.,.
18,0,TNFa,LowExprLowAffinity,LowExpr,LowAffinity,5,32,1,h,ng/mL,.,.
44,0,TNFa,LowExprLowAffinity,LowExpr,LowAffinity,5,32,1,h,ng/mL,.,.
68,0,TNFa,LowExprLowAffinity,LowExpr,LowAffinity,5,32,1,h,ng/mL,.,.
94,0,TNFa,LowExprLowAffinity,LowExpr,LowAffinity,5,32,1,h,ng/mL,.,.
18,0,TNFa,LowExprLowAffinity,LowExpr,LowAffinity,5,33,1,h,ng/mL,.,.
44,0,TNFa,LowExprLowAffinity,LowExpr,LowAffinity,5,33,1,h,ng/mL,.,.
68,0,TNFa,LowExprLowAffinity,LowExpr,LowAffinity,5,33,1,h,ng/mL,.,.
94,0,TNFa,LowExprLowAffinity,LowExpr,LowAffinity,5,33,1,h,ng/mL,.,.
18,0,TNFa,LowExprLowAffinity,LowExpr,LowAffinity,5,34,1,h,ng/mL,.,.
44,0,TNFa,LowExprLowAffinity,LowExpr,LowAffinity,5,34,1,h,ng/mL,.,.
68,0,TNFa,LowExprLowAffinity,LowExpr,LowAffinity,5,34,1,h,ng/mL,.,.
94,0,TNFa,LowExprLowAffinity,LowExpr,LowAffinity,5,34,1,h,ng/mL,.,.
18,0,TNFa,LowExprLowAffinity,LowExpr,LowAffinity,5,35,1,h,ng/mL,.,.
44,0,TNFa,LowExprLowAffinity,LowExpr,LowAffinity,5,35,1,h,ng/mL,.,.
68,0,TNFa,LowExprLowAffinity,LowExpr,LowAffinity,5,35,1,h,ng/mL,.,.
94,0,TNFa,LowExprLowAffinity,LowExpr,LowAffinity,5,35,1,h,ng/mL,.,.
18,0,TNFa,LowExprLowAffinity,LowExpr,LowAffinity,5,36,1,h,ng/mL,.,.
44,0,TNFa,LowExprLowAffinity,LowExpr,LowAffinity,5,36,1,h,ng/mL,.,.
68,0,TNFa,LowExprLowAffinity,LowExpr,LowAffinity,5,36,1,h,ng/mL,.,.
94,0,TNFa,LowExprLowAffinity,LowExpr,LowAffinity,5,36,1,h,ng/mL,.,.
18,0,IL6,LowExprLowAffinity,LowExpr,LowAffinity,3,30,1,h,ng/mL,.,.
44,0,IL6,LowExprLowAffinity,LowExpr,LowAffinity,3,30,1,h,ng/mL,.,.
68,0,IL6,LowExprLowAffinity,LowExpr,LowAffinity,3,30,1,h,ng/mL,.,.
94,0,IL6,LowExprLowAffinity,LowExpr,LowAffinity,3,30,1,h,ng/mL,.,.
18,0,IL6,LowExprLowAffinity,LowExpr,LowAffinity,3,31,1,h,ng/mL,.,.
44,0,IL6,LowExprLowAffinity,LowExpr,LowAffinity,3,31,1,h,ng/mL,.,.
68,0,IL6,LowExprLowAffinity,LowExpr,LowAffinity,3,31,1,h,ng/mL,.,.
94,0,IL6,LowExprLowAffinity,LowExpr,LowAffinity,3,31,1,h,ng/mL,.,.
18,0,IL6,LowExprLowAffinity,LowExpr,LowAffinity,3,32,1,h,ng/mL,.,.
44,0,IL6,LowExprLowAffinity,LowExpr,LowAffinity,3,32,1,h,ng/mL,.,.
68,0,IL6,LowExprLowAffinity,LowExpr,LowAffinity,3,32,1,h,ng/mL,.,.
94,0,IL6,LowExprLowAffinity,LowExpr,LowAffinity,3,32,1,h,ng/mL,.,.
18,0,IL6,LowExprLowAffinity,LowExpr,LowAffinity,3,33,1,h,ng/mL,.,.
44,0,IL6,LowExprLowAffinity,LowExpr,LowAffinity,3,33,1,h,ng/mL,.,.
68,0,IL6,LowExprLowAffinity,LowExpr,LowAffinity,3,33,1,h,ng/mL,.,.
94,0,IL6,LowExprLowAffinity,LowExpr,LowAffinity,3,33,1,h,ng/mL,.,.
18,0,IL6,LowExprLowAffinity,LowExpr,LowAffinity,3,34,1,h,ng/mL,.,.
44,0,IL6,LowExprLowAffinity,LowExpr,LowAffinity,3,34,1,h,ng/mL,.,.
68,0,IL6,LowExprLowAffinity,LowExpr,LowAffinity,3,34,1,h,ng/mL,.,.
94,0,IL6,LowExprLowAffinity,LowExpr,LowAffinity,3,34,1,h,ng/mL,.,.
18,0,IL6,LowExprLowAffinity,LowExpr,LowAffinity,3,35,1,h,ng/mL,.,.
44,0,IL6,LowExprLowAffinity,LowExpr,LowAffinity,3,35,1,h,ng/mL,.,.
68,0,IL6,LowExprLowAffinity,LowExpr,LowAffinity,3,35,1,h,ng/mL,.,.
94,0,IL6,LowExprLowAffinity,LowExpr,LowAffinity,3,35,1,h,ng/mL,.,.
18,0,IL6,LowExprLowAffinity,LowExpr,LowAffinity,3,36,1,h,ng/mL,.,.
44,0,IL6,LowExprLowAffinity,LowExpr,LowAffinity,3,36,1,h,ng/mL,.,.
68,0,IL6,LowExprLowAffinity,LowExpr,LowAffinity,3,36,1,h,ng/mL,.,.
94,0,IL6,LowExprLowAffinity,LowExpr,LowAffinity,3,36,1,h,ng/mL,.,.
18,0,IL2,LowExprLowAffinity,LowExpr,LowAffinity,1,30,1,h,ng/mL,.,.
44,0,IL2,LowExprLowAffinity,LowExpr,LowAffinity,1,30,1,h,ng/mL,.,.
68,0.800804333,IL2,LowExprLowAffinity,LowExpr,LowAffinity,1,30,0,h,ng/mL,.,.
94,0.863035333,IL2,LowExprLowAffinity,LowExpr,LowAffinity,1,30,0,h,ng/mL,.,.
18,0,IL2,LowExprLowAffinity,LowExpr,LowAffinity,1,31,1,h,ng/mL,.,.
44,0,IL2,LowExprLowAffinity,LowExpr,LowAffinity,1,31,1,h,ng/mL,.,.
68,1.174191333,IL2,LowExprLowAffinity,LowExpr,LowAffinity,1,31,0,h,ng/mL,.,.
94,25.651779,IL2,LowExprLowAffinity,LowExpr,LowAffinity,1,31,0,h,ng/mL,.,.
18,0,IL2,LowExprLowAffinity,LowExpr,LowAffinity,1,32,1,h,ng/mL,.,.
44,0,IL2,LowExprLowAffinity,LowExpr,LowAffinity,1,32,1,h,ng/mL,.,.
68,0.863035667,IL2,LowExprLowAffinity,LowExpr,LowAffinity,1,32,0,h,ng/mL,.,.
94,0.593367,IL2,LowExprLowAffinity,LowExpr,LowAffinity,1,32,0,h,ng/mL,.,.
18,0,IL2,LowExprLowAffinity,LowExpr,LowAffinity,1,33,1,h,ng/mL,.,.
44,0,IL2,LowExprLowAffinity,LowExpr,LowAffinity,1,33,1,h,ng/mL,.,.
68,0.759317,IL2,LowExprLowAffinity,LowExpr,LowAffinity,1,33,0,h,ng/mL,.,.
94,0.925266667,IL2,LowExprLowAffinity,LowExpr,LowAffinity,1,33,0,h,ng/mL,.,.
18,0,IL2,LowExprLowAffinity,LowExpr,LowAffinity,1,34,1,h,ng/mL,.,.
44,0,IL2,LowExprLowAffinity,LowExpr,LowAffinity,1,34,1,h,ng/mL,.,.
68,1.132704,IL2,LowExprLowAffinity,LowExpr,LowAffinity,1,34,0,h,ng/mL,.,.
94,1.402372,IL2,LowExprLowAffinity,LowExpr,LowAffinity,1,34,0,h,ng/mL,.,.
18,0,IL2,LowExprLowAffinity,LowExpr,LowAffinity,1,35,1,h,ng/mL,.,.
44,0,IL2,LowExprLowAffinity,LowExpr,LowAffinity,1,35,1,h,ng/mL,.,.
68,1.402372,IL2,LowExprLowAffinity,LowExpr,LowAffinity,1,35,0,h,ng/mL,.,.
94,1.070472667,IL2,LowExprLowAffinity,LowExpr,LowAffinity,1,35,0,h,ng/mL,.,.
18,0,IL2,LowExprLowAffinity,LowExpr,LowAffinity,1,36,1,h,ng/mL,.,.
44,0,IL2,LowExprLowAffinity,LowExpr,LowAffinity,1,36,1,h,ng/mL,.,.
68,1.755015667,IL2,LowExprLowAffinity,LowExpr,LowAffinity,1,36,0,h,ng/mL,.,.
94,1.153447667,IL2,LowExprLowAffinity,LowExpr,LowAffinity,1,36,0,h,ng/mL,.,.
18,0,IL10,LowExprLowAffinity,LowExpr,LowAffinity,2,30,1,h,ng/mL,.,.
44,0,IL10,LowExprLowAffinity,LowExpr,LowAffinity,2,30,1,h,ng/mL,.,.
68,0,IL10,LowExprLowAffinity,LowExpr,LowAffinity,2,30,1,h,ng/mL,.,.
94,0,IL10,LowExprLowAffinity,LowExpr,LowAffinity,2,30,1,h,ng/mL,.,.
18,0,IL10,LowExprLowAffinity,LowExpr,LowAffinity,2,31,1,h,ng/mL,.,.
